CustomerID,Age,Gender,Location,ProductCategory,PurchaseAmount,PaymentMethod,PurchaseDate,DeviceUsed,ReturningCustomer
aab491a0-4889-4df1-bceb-14d2f87b0a8d,18,Female,Australia,Clothing,1696.23,Debit Card,2024-10-01,Mobile,No
24922b9a-52c1-4488-b385-1d12417d4123,22,Female,UK,Sports,1410.53,Debit Card,2024-02-29,Mobile,No
1f2c2d36-7775-4144-b54e-7345685881d8,50,Male,India,Sports,394.01,PayPal,2024-02-11,Desktop,No
f8d2053d-7648-496e-8f00-7c74e1ec7a3b,44,Male,UK,Electronics,1406.97,Debit Card,2024-04-23,Tablet,Yes
f8fea250-82a3-41ca-bda4-60ab81cf7b9d,58,Male,Australia,Electronics,1602.04,PayPal,2024-05-12,Mobile,Yes
3e81fcbf-696a-4dd7-acf8-585914d56507,23,Female,Germany,Home,573.59,Debit Card,2025-06-03,Desktop,Yes
5362ce5e-ae25-4a03-b27c-b57270daa527,22,Male,Germany,Sports,1494.9,Cash,2025-06-29,Tablet,No
3b70548e-344b-4498-9c61-cde8299eed50,30,Female,Canada,Sports,395.74,Debit Card,2024-05-25,Tablet,Yes
3a4902ca-1b5d-4f54-8084-59b5a739fa47,57,Male,Germany,Clothing,1905.83,Cash,2024-03-27,Tablet,No
8ed9e939-36e7-445a-940e-b36484b1129f,38,Male,Canada,Books,928.29,Debit Card,2025-10-24,Mobile,No
f110d7b0-71c5-480c-bae4-a013fcf33b10,33,Male,Germany,Books,731.5,Debit Card,2024-01-27,Desktop,No
bf77f1aa-124f-4916-b4b4-b7f61949e19e,22,Male,Australia,Clothing,1320.71,PayPal,2024-04-19,Mobile,No
4a656d88-18b3-4aad-9302-4e402e054970,54,Female,Australia,Home,1465.34,Debit Card,2025-11-28,Desktop,Yes
dd118a79-1120-4f30-9cfb-53b269975738,28,Female,USA,Clothing,1238.06,Credit Card,2025-11-22,Tablet,Yes
f1cc9a5c-6445-436b-b8d8-3c844ddb0b9a,51,Female,UK,Electronics,1710.98,PayPal,2024-12-22,Desktop,Yes
e8ffe566-b490-49b0-bc1c-37f5eb15b494,18,Male,Germany,Books,1225.78,Debit Card,2024-08-20,Tablet,No
38c5fe0e-464d-42a1-980d-fe723d45e35a,23,Male,USA,Home,80.87,Credit Card,2025-03-07,Tablet,No
4d6e7379-b9ca-4805-8317-225966bf0752,62,Female,USA,Electronics,934.06,Debit Card,2025-05-20,Mobile,Yes
d845b4ed-f0f5-4448-a05d-7e33eaf6e8f5,67,Male,UK,Electronics,251.32,Cash,2025-11-24,Desktop,Yes
77a0a06c-7964-4a36-92db-92ae030bebbd,20,Male,Australia,Home,1375.84,Debit Card,2025-04-24,Mobile,No
716a506f-9d86-48d1-9c95-a62e067b86b0,42,Male,USA,Clothing,1216.35,Cash,2024-03-13,Tablet,No
33930949-9a09-409d-8c68-c66181fd6512,31,Male,Germany,Home,66.86,PayPal,2024-05-22,Mobile,Yes
a0e2bf89-cb66-4ff4-a3d2-6a8446a62503,26,Female,Canada,Sports,1141.49,Cash,2025-12-25,Desktop,Yes
bf41dc0b-2317-467c-96e5-091a832e674f,41,Male,Australia,Books,1264.67,Debit Card,2024-10-15,Mobile,Yes
99f58da0-ad77-4e5f-bccf-b0a340cb3c0b,33,Female,Canada,Home,1405.33,Cash,2025-03-19,Desktop,No
33f96200-73e2-4d25-8abc-6067eeb6e6a4,36,Female,Canada,Home,1861.01,Debit Card,2025-03-15,Mobile,No
b8166acc-1129-4fef-9258-57b9443ce98d,22,Male,Australia,Home,1148.74,Debit Card,2024-04-26,Desktop,No
95a93528-6a43-47cc-a05c-0c83d0128737,44,Female,Australia,Books,235.56,Cash,2024-03-07,Tablet,No
58593c13-b48f-4a7a-8bf9-d0fabe29705a,20,Female,Australia,Books,907.28,Debit Card,2024-07-18,Mobile,Yes
33b5f390-3ff3-450f-b433-9f66daa0037b,30,Male,India,Books,218.94,Credit Card,2025-07-23,Mobile,No
3f74c6e6-7ecc-40e5-a9d5-77f8812b30f0,50,Male,USA,Electronics,1971.77,PayPal,2024-10-07,Mobile,No
5ed70079-c970-4e11-8616-8a396a07ffa4,49,Male,Canada,Books,123.87,PayPal,2025-05-09,Tablet,No
9b57ac90-b82c-4181-a4cc-cc65041f7370,38,Male,India,Books,722.8,Credit Card,2024-08-24,Mobile,No
7dd845a8-d429-4386-99bd-4f6ca2f25a54,65,Female,Germany,Home,832.37,PayPal,2024-04-16,Mobile,Yes
0b6a54f0-68ab-4a2c-a2d4-4a3cfc0745ab,26,Male,India,Electronics,1525.84,PayPal,2025-09-07,Mobile,No
2fa5849b-5b19-447d-82f1-d9d3b54e14a1,54,Male,Canada,Books,1006.7,PayPal,2024-07-21,Tablet,Yes
215802eb-a0ea-4b33-8de5-a1c7d68f9735,56,Female,Germany,Home,922.87,Cash,2025-10-11,Tablet,Yes
ec24cd8a-cdb3-4cf1-8d09-dbe110a75283,19,Female,India,Clothing,1950.53,Credit Card,2025-03-11,Desktop,No
003d0856-a82e-45a3-bda9-c6bdeba51483,38,Female,Canada,Books,1829.47,PayPal,2025-08-14,Desktop,Yes
78107cb8-2876-4973-bdc9-04a3e3ebd0a5,55,Female,Australia,Sports,81.11,PayPal,2024-03-14,Mobile,No
a3c39d8b-8b3a-43cd-b524-e297b77f3a51,66,Female,Canada,Electronics,581.01,PayPal,2024-09-12,Desktop,No
33822144-f423-47a8-8e1f-19e08a89c5a4,37,Male,USA,Home,1800.62,Credit Card,2025-08-08,Tablet,No
efb68965-87f0-4bc3-8f09-07fe5da99f42,54,Female,USA,Books,1741.87,Debit Card,2025-01-25,Tablet,No
b2de883a-7edf-4020-8422-da75081825d3,25,Male,USA,Books,501.26,Credit Card,2025-07-12,Mobile,Yes
6c9e3fa8-90a3-4b29-940c-7fc43f93d924,29,Female,USA,Sports,697.95,Debit Card,2025-07-16,Tablet,No
4f206238-941a-430f-b6cd-22e8d0393a39,20,Female,India,Sports,793.82,Debit Card,2024-01-25,Tablet,Yes
fb918151-e0c4-4657-b4a9-a09ca88dfe51,55,Male,Germany,Books,551.49,Debit Card,2024-04-02,Desktop,No
1f24ae90-36be-4eea-8be5-f419bca57164,38,Female,USA,Clothing,155.39,Cash,2024-06-30,Mobile,No
dfa5e853-8d24-4118-a95b-5eb256643ffe,27,Female,USA,Electronics,693.13,Cash,2024-02-17,Tablet,No
ee5d2965-0254-4e9c-9165-227ba0e608d5,65,Female,India,Home,362.33,Debit Card,2025-11-16,Mobile,No
6e313745-fd91-4590-9ba9-ebdae222039d,40,Female,Australia,Electronics,1109.4,Credit Card,2025-08-29,Desktop,No
072cece4-a4d9-4a85-a260-a45510ec4c3e,48,Female,Canada,Electronics,1385.82,Credit Card,2024-08-02,Desktop,No
9507da1b-e10f-4e1d-b642-d8fea2e17b18,21,Female,USA,Electronics,347.79,Credit Card,2025-04-25,Mobile,No
f7d4354d-ec47-4f7f-bca8-f19d10d10072,57,Female,Australia,Sports,543.76,Cash,2024-09-06,Tablet,No
56ff1636-17cb-4865-9e94-8449b993fad8,35,Male,Germany,Home,1178.7,Debit Card,2025-07-10,Tablet,No
e18c1a2a-764b-4802-96d2-0a6f7ac5fb6d,54,Female,USA,Home,1400.45,Credit Card,2025-09-08,Mobile,Yes
e4abc5f5-dbbb-4bb3-b19b-c73e8fa6d4f4,65,Female,Germany,Clothing,1387.05,PayPal,2024-05-09,Tablet,No
30a581cd-1b85-4cfc-b847-37a4dd9ab233,29,Male,India,Clothing,1708.65,Credit Card,2024-10-22,Tablet,No
2ca9c0aa-b03c-434c-bf1d-0decb7c553e8,56,Male,UK,Electronics,957.74,PayPal,2025-09-15,Tablet,Yes
832e0821-e831-4ab5-9888-017e1c6f7144,31,Female,India,Electronics,680.46,Debit Card,2025-02-22,Desktop,No
f8ffef7e-352f-4d1a-8aaa-f6b030e816b9,47,Female,Canada,Sports,1528.37,PayPal,2024-02-05,Desktop,Yes
4f0d71b2-b04d-487d-97b3-5ca487f0fa03,59,Female,USA,Home,1532.31,PayPal,2024-02-27,Desktop,Yes
7be92253-ea70-45b1-81ab-2b64f10213ae,53,Male,Canada,Home,358.35,Debit Card,2024-07-11,Tablet,Yes
753efefc-4b4e-4a8d-96af-c4f7239b65c0,39,Female,Germany,Sports,1183.68,Debit Card,2024-11-10,Mobile,Yes
5c15ad1a-2e6d-4da3-a0af-ed2bf8796f97,24,Male,Germany,Clothing,598.11,Debit Card,2024-01-18,Mobile,No
fe4c74a1-4c89-469b-a25c-3d931f6ad1ee,53,Male,Australia,Books,310.6,PayPal,2025-10-18,Mobile,No
92fa5132-8487-4262-ac72-4645b529ccf7,21,Female,Germany,Books,1982.03,PayPal,2024-12-17,Desktop,No
b7fbc77c-d649-4f94-bff8-e84912b3c18d,23,Male,Germany,Clothing,750.68,PayPal,2025-11-07,Tablet,No
